patient_ID	0	1	2	3	4	5	6	7	8	9
441754	0.6972949945474679	0.0	0.6870605285700203	0.46519461883932356	0.0	0.0	0.3277498548810485	0.45885480569189346	0.4824522232396433	0.0
441893	0.358606336842145	0.0	0.0	0.0	0.0	0.0	0.3311690056115924	0.0	0.25224741474824675	0.0
249604	0.0	0.0	0.0	0.21809122151866883	0.0	0.5964816316731683	0.39026671100750415	0.31665209660107163	0.0	0.5871367638165127
249699	0.5051585212963602	0.0	0.4626138458370604	0.19319456615802513	0.6645293785836973	0.0	0.4210634664195253	0.0	0.0	0.5878001516911819
441679	0.0	0.0	0.547393881562165	0.19224684071885093	0.0	0.0	0.469272755368305	0.30766981028492835	0.0	0.5657196445341405
441859	0.0	0.45979268556712	0.549973326033404	0.27543055792858456	0.0	0.0	0.0	0.46801837694150156	0.537947616297637	0.0
441739	0.0	0.0	0.36179705343786217	0.31846629576425534	0.0	0.0	0.0	0.0	0.28202195585635603	0.0
441753	0.0	0.14849126312758143	0.0	0.23263778810028182	0.0	0.0	0.0	0.0	0.40642939632455405	0.0
249561	0.4980990809651286	0.0	0.2644030231566455	0.0	0.5502908057365493	0.0	0.43473751418818996	0.43972830041730304	0.3299446856940628	0.0
441664	0.0	0.0	0.3417984219360964	0.3930307132523145	0.0	0.0	0.0	0.45021844502146613	0.0	0.5657196445341405
22502	0.0	0.39990987595194183	0.0	0.31529017297408574	0.6290493616464871	0.0	0.339072558373324	0.3681608201405694	0.0	0.5739323482388228
249700	0.0	0.3515269504758673	0.5463291011622889	0.47844760834275274	0.6316494762068355	0.6516523881915791	0.5133912253958455	0.0	0.0	0.0
249624	0.0	0.27491222510718305	0.5134707475688192	0.0	0.7048966130602415	0.0	0.0	0.5052561975595443	0.0	0.5893374104281165
441673	0.0	0.0	0.0	0.39502134991693677	0.0	0.0	0.45025981563073936	0.4754325434986492	0.3970931672106093	0.5657196445341405
441890	0.0	0.0	0.41192582873233924	0.0	0.0	0.0	0.49780064692752146	0.0	0.4412002292120397	0.0
249681	0.0	0.0	0.5240270500817613	0.45111401717100025	0.6243287511411653	0.7048994577881235	0.4064103169026828	0.4969804339587425	0.0	0.5721379016388937
441824	0.0	0.444344078229154	0.0	0.5748407775937674	0.0	0.0	0.0	0.3601556098481976	0.0	0.0
22466	0.0	0.0	0.0	0.0	0.6495140392795382	0.0	0.5132894808317034	0.0	0.0	0.0
22483	0.35305634056953406	0.0	0.5645395105019643	0.0	0.7241924039377872	0.7006348782104468	0.0	0.0	0.4336622907596976	0.604370347723118
249537	0.5060645155977206	0.2124675287918129	0.0	0.6142068644264859	0.7703435551378958	0.6781887155770769	0.0	0.6216805650819918	0.552562302538637	0.0
250017	0.0	0.19110275759719925	0.0	0.0	0.6323171577874506	0.6691400008923848	0.42029265258650345	0.4205878202251907	0.0	0.0
249627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4425412510284666	0.0	0.6487518708774251
441657	0.0	0.46152749257551734	0.0	0.46208836777940265	0.0	0.0	0.0	0.0	0.0	0.5657196445341405
441637	0.28148978144008274	0.42771868447984773	0.3417984219360964	0.0	0.0	0.0	0.33481658729694136	0.6110924127638329	0.2576480355943789	0.5657196445341405
441874	0.4812769630136862	0.2468441132576063	0.5106349438733772	0.0	0.0	0.0	0.39516742365886043	0.5295239110492984	0.4037026494751195	0.0
249685	0.0	0.4502048897889091	0.5297410534305004	0.0	0.0	0.6487551452613668	0.0	0.24855869929830343	0.14965038051955426	0.0
441726	0.0	0.0	0.42632203186687295	0.0	0.0	0.0	0.4937536253867053	0.315554117951072	0.44321145581574234	0.5657196445341405
305218	0.0	0.0	0.5799975088274172	0.2271480033025669	0.5952941513879497	0.5848951245667788	0.0	0.6974573651731083	0.0	0.0
441723	0.3479335571709375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5736102064376343
249644	0.0	0.28675364243720874	0.0	0.0	0.4194722974634701	0.0	0.0	0.305307073723205	0.0	0.42352890517417613
441804	0.0	0.0	0.0	0.21107769821615743	0.0	0.0	0.0	0.0	0.0	0.0
249663	0.0	0.0	0.0	0.4505698489086532	0.0	0.0	0.4362630871383324	0.0	0.0	0.5740050255327265
441791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23852200194890502	0.0
441731	0.5153035208693626	0.4266405947248678	0.5075821382594309	0.5572243494168387	0.0	0.0	0.41787330301286363	0.0	0.4601191899838384	0.0
441910	0.0	0.0	0.0	0.0	0.0	0.0	0.19628527273686872	0.0	0.17537970963846766	0.0
441669	0.0	0.323871108427509	0.45883668943363287	0.0	0.0	0.0	0.0	0.30766981028492835	0.0	0.5657196445341405
249688	0.0	0.0	0.0	0.0	0.0	0.6089547194247712	0.0	0.31665209660107163	0.0	0.5778418971372629
441909	0.48793871742108846	0.42186125469562064	0.3013064222348742	0.0	0.0	0.0	0.35858062678411545	0.0	0.0	0.0
249952	0.0	0.0	0.4233710948371933	0.4669602387297584	0.0	0.7276736435290696	0.48417074152595396	0.0	0.0	0.622706954296164
441634	0.4905752332510386	0.4110752807817237	0.0	0.49594197514652993	0.0	0.0	0.0	0.30766981028492835	0.378913439607912	0.5657196445341405
441777	0.5002477321494632	0.0	0.0	0.5748407775937674	0.0	0.0	0.0	0.0	0.4313642360596714	0.0
441916	0.0	0.0	0.5254046905160188	0.0	0.0	0.0	0.47251127071349336	0.0	0.5091241724131104	0.0
305250	0.0	0.470823639356128	0.0	0.0	0.5952941513879497	0.5848951245667788	0.26304019089674285	0.0	0.0	0.0
249692	0.0	0.445000211432338	0.5106484328314499	0.0	0.0	0.6086326661996948	0.24218000185494634	0.0	0.0	0.580894033625046
22474	0.36233355511826715	0.4161664584049292	0.0	0.0	0.0	0.0	0.4227855071333919	0.49743012097601	0.2323492213392904	0.0
441706	0.29318836830134376	0.3917394336964561	0.3417984219360964	0.21622627510911152	0.0	0.0	0.37979983570447295	0.30766981028492835	0.0	0.5657196445341405
441831	0.0	0.1723769903335653	0.549973326033404	0.0	0.0	0.0	0.2612494135235164	0.0	0.3026836269752491	0.0
305264	0.0	0.0	0.3598668717479313	0.0	0.5952941513879497	0.5848951245667788	0.40137225720361663	0.0	0.35096717793960197	0.0
305199	0.0	0.14997700136905964	0.5772293170171966	0.40411913345235034	0.5952941513879497	0.5848951245667788	0.0	0.0	0.4229878648509164	0.0
249535	0.4840751611333412	0.5042955765450207	0.0	0.5391097114001869	0.0	0.6972359233206953	0.39362749967481986	0.4812013598667763	0.52288499892364	0.0
441835	0.0	0.0	0.0	0.21871322348440864	0.0	0.0	0.19713973656127923	0.0	0.26388141346147537	0.0
441639	0.2309437316869275	0.18404729081156432	0.0	0.24754780827484368	0.0	0.0	0.0	0.0	0.0	0.5657196445341405
249704	0.35425274453354677	0.0	0.600163041239691	0.0	0.627491877731372	0.6179183751132997	0.4577730728152544	0.37947051272400645	0.0	0.0
305134	0.0	0.39264719564925843	0.3598668717479313	0.34006384861420214	0.5952941513879497	0.5848951245667788	0.0	0.36812780002667306	0.42489572734173625	0.0
249531	0.47999560422952553	0.454870751970793	0.0	0.5654318264481734	0.7616774238124265	0.6797253523881562	0.0	0.5021898782336908	0.5432317238195038	0.0
441882	0.0	0.0	0.44449928924444093	0.2030209701399355	0.0	0.0	0.3385661298968385	0.6548792766412804	0.47309896396417817	0.0
441730	0.3744240629049412	0.0	0.0	0.0	0.0	0.0	0.5413989567377234	0.0	0.4334910098204702	0.0
249557	0.0	0.3319924896641218	0.0	0.0	0.7386713106157001	0.645722378574997	0.0	0.2406225011153767	0.35680328354124097	0.6116050713127296
249536	0.0	0.3977067300296965	0.0	0.5749300596468633	0.7290983429507369	0.0	0.4250997722952648	0.0	0.48038646958957415	0.6040600237364206
441656	0.0	0.18387404867054838	0.5184520739670179	0.48821903092636176	0.0	0.0	0.4358213335059179	0.5640372724077931	0.441202675746321	0.5657196445341405
249560	0.606634988851351	0.19393546992546593	0.0	0.32600573773623953	0.6209609032528844	0.6456259173739386	0.1757625784078485	0.0	0.0	0.46214064942219324
441829	0.0	0.32522427224704775	0.0	0.5471702232404471	0.0	0.0	0.21374158158023004	0.5311293396996756	0.4115299199424759	0.0
249552	0.48169340997612403	0.0	0.2969766157641432	0.0	0.40265774481717054	0.4911834311691211	0.0	0.19892233177875676	0.0	0.5704925414745765
249709	0.49142529250881467	0.3044113035602383	0.48955285874794835	0.0	0.0	0.0	0.0	0.5269964573418806	0.21747737550946988	0.580984707645192
441905	0.0	0.46107637611477603	0.0	0.48298302580086383	0.0	0.0	0.0	0.0	0.0	0.0
249689	0.0	0.0	0.4344914186337176	0.0	0.0	0.0	0.0	0.0	0.17066697821907867	0.0
305152	0.0	0.0	0.0	0.5612515227199619	0.5952941513879497	0.5848951245667788	0.0	0.0	0.0	0.0
305140	0.0	0.4036124738849892	0.0	0.0	0.5952941513879497	0.5848951245667788	0.29941905187919865	0.0	0.0	0.0
249647	0.0	0.42554972723625983	0.36945826731393033	0.43485400104184574	0.0	0.5863402229409092	0.0	0.49646661940693454	0.2732334218625541	0.6091620169547313
441693	0.0	0.0	0.5184520739670179	0.29868178431862796	0.0	0.0	0.0	0.0	0.39613853489036455	0.5657196445341405
249705	0.5079575754223924	0.4116503720386322	0.0	0.2935850862743029	0.0	0.6033564890205699	0.0	0.0	0.0	0.5846439005339101
441633	0.48807384719746916	0.3465562966638877	0.0	0.0	0.0	0.0	0.3162090791305698	0.0	0.0	0.5657196445341405
249601	0.4882597446128014	0.0	0.555125810641089	0.0	0.705141079136449	0.6056191272562657	0.0	0.5427925864647396	0.31121525185726934	0.7156797342649923
305178	0.0	0.0	0.0	0.4504573699915666	0.5952941513879497	0.5848951245667788	0.0	0.4972374385267056	0.0	0.6712538094470811
249607	0.0	0.0	0.5220280834060702	0.19059127034448253	0.0	0.6218878177090728	0.5136369786836936	0.0	0.0	0.0
249599	0.49302491831842454	0.36925473474101606	0.5726053020272989	0.0	0.6704266694852036	0.0	0.0	0.5359937686575463	0.3278433956583778	0.5786577232675955
441764	0.0	0.0	0.5253915330517182	0.2636527825320083	0.0	0.0	0.0	0.0	0.527925264285544	0.0
249701	0.318831247867773	0.0	0.597970794920302	0.0	0.0	0.0	0.35533242561595685	0.0	0.0	0.5832129722509923
441685	0.4871014437226157	0.0	0.0	0.40446444792927844	0.0	0.0	0.19799342659100072	0.47126993047854104	0.5092267173397045	0.5657196445341405
22495	0.48353858625582036	0.0	0.0	0.4919619774294698	0.0	0.0	0.0	0.453580614741979	0.3702699722877967	0.5673576061085827
441848	0.0	0.19060350292759992	0.5254046905160188	0.0	0.0	0.0	0.0	0.0	0.18999843217692974	0.0
441846	0.520747600106304	0.0	0.6088372649810944	0.34329470585292365	0.0	0.0	0.0	0.0	0.0	0.0
441686	0.6027599729233009	0.42042317490570635	0.0	0.5293168337690243	0.0	0.0	0.21393369505574894	0.5247803822233963	0.0	0.5657196445341405
22489	0.5465589921950861	0.0	0.5249095485180926	0.47385733249985196	0.7118502923310491	0.0	0.0	0.5174463168480143	0.5143161696088038	0.0
22452	0.4889929679197899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4713237897171786	0.607213430614603
249611	0.0	0.0	0.0	0.0	0.6699353750826463	0.424595614612419	0.0	0.23545713808034952	0.0	0.0
441869	0.0	0.23628871573571555	0.0	0.4722576438577025	0.0	0.0	0.3281508758909361	0.0	0.4697202151012813	0.0
22461	0.519244785104874	0.27177365576578943	0.7611929293641995	0.39402810672374006	0.0	0.6011909938775927	0.14513345930483187	0.0	0.4537844082156783	0.6869217235858203
249538	0.3706664454305765	0.45055268767758666	0.0	0.5542872767436642	0.7349991275909401	0.48960300916216437	0.3590200329915045	0.46089102595483017	0.536073021404157	0.0
249696	0.0	0.4210325567121033	0.4411230040695332	0.0	0.0	0.0	0.0	0.0	0.14338040253261053	0.0
441649	0.0	0.42866253477290533	0.4152126652745031	0.0	0.0	0.0	0.0	0.30766981028492835	0.0	0.5657196445341405
22505	0.0	0.299705682619527	0.0	0.33228585878836264	0.0	0.5913265594844227	0.0	0.5010013804061834	0.0	0.5790843872168826
441901	0.0	0.3098156564536841	0.6088372649810944	0.4907228788497589	0.0	0.0	0.0	0.0	0.22601878626565616	0.0
305249	0.0	0.2724075419354187	0.0	0.23048016683967373	0.5952941513879497	0.5848951245667788	0.0	0.0	0.39828012886993824	0.0
249610	0.35748838841064046	0.0	0.5404217516088697	0.0	0.0	0.0	0.4224122392817497	0.0	0.0	0.0
250010	0.4866452989341172	0.36398840633509644	0.5631461093630228	0.2454451578014057	0.0	0.0	0.3737582945461798	0.0	0.0	0.5724414808455999
305156	0.0	0.16798357958166016	0.0	0.4734758887519115	0.5952941513879497	0.5848951245667788	0.2232413803463154	0.4424692237917016	0.0	0.0
441779	0.0	0.0	0.5106349438733772	0.0	0.0	0.0	0.0	0.0	0.21570279328506775	0.0
22460	0.566507840297188	0.40944947057100634	0.6750626166809711	0.2258815232777012	0.6852322613637519	0.0	0.0	0.5673064863130415	0.0	0.6616300836258833
249613	0.482464997463609	0.0	0.4543664703830603	0.0	0.6648512329602958	0.6507832110437726	0.4700057435746176	0.0	0.15106309860960962	0.5862410703715952
441720	0.0	0.0	0.3417984219360964	0.5070463727229609	0.0	0.0	0.4047178187068609	0.30766981028492835	0.39591526545329014	0.5657196445341405
441823	0.0	0.0	0.36203568161897004	0.48598756512983504	0.0	0.0	0.0	0.0	0.21427936093088001	0.0
249563	0.5379579395828762	0.24173295968989655	0.5231837413125272	0.0	0.721502572214032	0.5997577478634862	0.0	0.5186535420632135	0.0	0.0
441877	0.0	0.0	0.46561777752332983	0.5508728581460259	0.0	0.0	0.0	0.0	0.0	0.0
441740	0.0	0.0	0.0	0.0	0.0	0.0	0.44723871533978454	0.0	0.0	0.0
441716	0.29713568595076595	0.0	0.0	0.4833038932132194	0.0	0.0	0.4391109542940244	0.30766981028492835	0.42881020806388787	0.5657196445341405
305179	0.0	0.0	0.5218523615296007	0.0	0.5952941513879497	0.5848951245667788	0.3292543932514769	0.29655522952011343	0.4403529318965868	0.0
249614	0.0	0.0	0.4122509574502375	0.0	0.6395237660506065	0.7023716925902935	0.39686351320073543	0.4879182949918799	0.3431248694399949	0.5749082557697457
441810	0.5050723472241068	0.0	0.40167394209494833	0.2040140546715885	0.0	0.0	0.4541491224445758	0.0	0.3765606901965067	0.573188995811621
305191	0.0	0.0	0.3598668717479313	0.0	0.5952941513879497	0.5848951245667788	0.1925477591927142	0.0	0.2908488980922945	0.0
305227	0.0	0.0	0.3598668717479313	0.0	0.5952941513879497	0.5848951245667788	0.0	0.0	0.40490501891784336	0.0
249596	0.2899422260315811	0.446817700848914	0.5528080969554762	0.0	0.6588235887245634	0.6880228135804982	0.17554604155426562	0.4325520723759557	0.1652444121680211	0.3947726383704665
441822	0.0	0.20625621446779396	0.2700398042357823	0.0	0.0	0.0	0.0	0.0	0.29488832028067247	0.0
441749	0.49619936399792586	0.3714324514520097	0.5345022674764606	0.21250621987778331	0.0	0.0	0.3953567381135421	0.0	0.0	0.0
249698	0.0	0.0	0.0	0.22117976462011424	0.0	0.7006636255164312	0.3960664712218268	0.0	0.0	0.5917591292900656
441718	0.0	0.3824443046198815	0.0	0.24843983334579253	0.0	0.0	0.0	0.25053670059204936	0.0	0.5657196445341405
249713	0.34425977437969707	0.0	0.0	0.0	0.0	0.0	0.0	0.46171132346113897	0.0	0.5726379805877582
441809	0.0	0.0	0.0	0.5475142302425956	0.0	0.0	0.0	0.5629813811560437	0.0	0.0
441694	0.0	0.6261128739566676	0.0	0.0	0.0	0.0	0.0	0.30766981028492835	0.29208622925587613	0.5773475887528536
441775	0.0	0.33226422765609576	0.549973326033404	0.0	0.0	0.0	0.0	0.6039521120598125	0.0	0.0
249603	0.5073907186190927	0.21909192672229888	0.6184004181335027	0.0	0.7377845041859542	0.7421314439306744	0.0	0.5120844937747953	0.22605285494677957	0.5667788980016367
249606	0.0	0.16950597665138284	0.5161446581287789	0.2777102970378566	0.0	0.6973863425363791	0.3605836377019261	0.3101476463821361	0.0	0.5696221726730835
441738	0.0	0.17675462984250975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
441771	0.4839491281467984	0.0	0.5254046905160188	0.3745501709590305	0.0	0.0	0.2064258396033332	0.5224116549759453	0.0	0.0
441800	0.0	0.2881559086193325	0.0	0.35677638074962803	0.0	0.0	0.40094335531475656	0.0	0.3473017589985213	0.0
249690	0.0	0.0	0.0	0.0	0.0	0.352852154611975	0.0	0.0	0.0	0.572898681652705
305247	0.3102645036398994	0.47940834248678393	0.0	0.3598273514786808	0.5952941513879497	0.5848951245667788	0.0	0.0	0.0	0.0
249620	0.0	0.32607458680836965	0.0	0.0	0.0	0.6210241846524792	0.29301983796985653	0.455860599016661	0.14279758818557012	0.5674752960111009
22491	0.4926847603494281	0.0	0.0	0.2624839487770655	0.0	0.8354531100576011	0.2577583337036419	0.0	0.34486126736762934	0.0
249635	0.571534261027004	0.0	0.0	0.0	0.0	0.0	0.0	0.5391462641053795	0.20360733177685603	0.0
441851	0.0	0.4132229632327817	0.4220344689358966	0.5189129953559419	0.0	0.0	0.0	0.0	0.5124296176817559	0.0
249652	0.5500796359051471	0.0	0.0	0.0	0.7080901583641532	0.683634321493744	0.0	0.2548172777449782	0.0	0.0
249545	0.5332710485452508	0.475001188467413	0.0	0.5897152871255305	0.7518693920256483	0.607338559980845	0.0	0.22826825712052515	0.4580464503336906	0.0
441783	0.0	0.0	0.0	0.0	0.0	0.0	0.1844944953066335	0.0	0.0	0.0
249564	0.5072109077941472	0.0	0.27176775996740504	0.0	0.0	0.0	0.3890689288464482	0.2933448861541294	0.0	0.0
249542	0.31785837008641826	0.48184115785164294	0.0	0.5070124587447886	0.7535476198819432	0.6135999592256833	0.44394209181013994	0.0	0.5003904253029045	0.6134609778778046
441832	0.3364604344993078	0.0	0.0	0.0	0.0	0.0	0.22479079349796893	0.0	0.14951917207453344	0.0
249534	0.0	0.49923565313965246	0.0	0.5762823049688545	0.0	0.6980548430124036	0.4046535766706028	0.4049092641665207	0.5184621848162789	0.0
441833	0.0	0.0	0.549973326033404	0.4907228788497589	0.0	0.0	0.47274696139723027	0.6438982519211218	0.0	0.0
249618	0.0	0.16283507985056586	0.29771717679247595	0.0	0.6296818471547541	0.0	0.0	0.2855085027960333	0.0	0.631360002949782
441696	0.0	0.3611505280623114	0.0	0.5050709211992054	0.0	0.0	0.0	0.35975221354672426	0.0	0.5657196445341405
441854	0.0	0.21859240549459183	0.549973326033404	0.0	0.0	0.0	0.4310533987762665	0.0	0.0	0.0
22469	0.0	0.0	0.0	0.0	0.0	0.0	0.1777397414251113	0.0	0.0	0.0
441645	0.0	0.0	0.42632203186687295	0.0	0.0	0.0	0.2649871716565817	0.0	0.5115086505425639	0.5657196445341405
249710	0.4800903931111362	0.0	0.2702474583779792	0.0	0.0	0.0	0.3225144557157997	0.0	0.0	0.0
441811	0.0	0.4043311790369847	0.0	0.0	0.0	0.0	0.0	0.0	0.34667333760763314	0.0
441828	0.0	0.45462898688552267	0.5106349438733772	0.4630481772208419	0.0	0.0	0.0	0.0	0.0	0.0
441705	0.0	0.4227858172949176	0.3417984219360964	0.327435095487566	0.0	0.0	0.34547376629323207	0.48881593990324795	0.4698903014884123	0.5657196445341405
441737	0.0	0.2104078429220802	0.5470473706602031	0.363577080991341	0.0	0.0	0.39664155190397615	0.0	0.0	0.0
441820	0.0	0.4988864408329625	0.0	0.5748407775937674	0.0	0.0	0.0	0.0	0.0	0.0
441628	0.23109606880498704	0.4097384754531159	0.5529218790862364	0.4912641221757186	0.0	0.0	0.0	0.5025977745937844	0.5453680399012869	0.5657196445341405
441873	0.0	0.0	0.5106349438733772	0.0	0.0	0.0	0.0	0.0	0.37519020801468794	0.0
305248	0.0	0.33686291892745845	0.0	0.4864300898639658	0.5952941513879497	0.5848951245667788	0.16642299668503985	0.470058882985467	0.1552502422845956	0.0
250015	0.2853216884845076	0.0	0.5089227578345598	0.0	0.0	0.5982432861906101	0.0	0.311258590403088	0.0	0.6233728086671071
250006	0.0	0.0	0.0	0.280002482348825	0.0	0.0	0.6192381525844476	0.5642412690761855	0.0	0.0
305180	0.0	0.33025760410995275	0.5180891099279504	0.0	0.5952941513879497	0.5848951245667788	0.0	0.5656530975855277	0.42028443000931237	0.0
305144	0.0	0.16703601826842027	0.5120245073663121	0.4560790066158292	0.5939697567306045	0.5842965816806016	0.39749560679851875	0.19706444645405705	0.0	0.0
305190	0.4924387815278568	0.0	0.0	0.196157946252238	0.5952941513879497	0.5848951245667788	0.47387609897881294	0.0	0.3931840650634689	0.0
305254	0.0	0.0	0.0	0.23048016683967373	0.5952941513879497	0.5848951245667788	0.43517052581897553	0.0	0.0	0.0
249533	0.48456234373938123	0.4473312401636323	0.0	0.5491675069686732	0.7221428384752608	0.6474233329172842	0.41427657785478805	0.0	0.5263420121097809	0.0
441724	0.48848392199686586	0.0	0.0	0.0	0.0	0.0	0.15193867345015247	0.30766981028492835	0.0	0.5659617737054647
305183	0.0	0.0	0.3598668717479313	0.0	0.5952941513879497	0.5848951245667788	0.2475735971421323	0.0	0.39936785490456034	0.0
441813	0.49190094611151414	0.0	0.0	0.33968939119859853	0.0	0.0	0.0	0.0	0.0	0.0
441767	0.0	0.41838700781485855	0.5254046905160188	0.4359516451583557	0.0	0.0	0.0	0.0	0.23966845677451082	0.0
441815	0.35801270687856535	0.35749718159424165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
441713	0.5034581934366145	0.0	0.0	0.44587272396611655	0.0	0.0	0.0	0.0	0.21074710869696697	0.5657196445341405
441898	0.0	0.42931180236411304	0.0	0.4907228788497589	0.0	0.0	0.0	0.0	0.0	0.0
249632	0.0	0.23089512301387694	0.4523263314250359	0.0	0.0	0.0	0.39433097018423446	0.27006078800434835	0.0	0.0
305221	0.0	0.0	0.5120384028747552	0.0	0.5952941513879497	0.5848951245667788	0.1544457686352158	0.0	0.38800179487448133	0.0
441805	0.0	0.0	0.4141943265113739	0.3186806113435809	0.0	0.0	0.0	0.0	0.43016458481376624	0.0
305219	0.0	0.0	0.3598668717479313	0.0	0.5952941513879497	0.5848951245667788	0.0	0.0	0.0	0.0
305195	0.5050710789680676	0.0	0.0	0.0	0.5952941513879497	0.5848951245667788	0.0	0.5984280536707458	0.32688084620985963	0.0
441641	0.0	0.0	0.3417984219360964	0.0	0.0	0.0	0.1763513605584087	0.30766981028492835	0.16464383248555137	0.5657196445341405
441747	0.0	0.41394278005219953	0.4994813501703091	0.5742288303774883	0.0	0.0	0.0	0.0	0.23915232237084597	0.0
441864	0.5093717419215914	0.29991470289651473	0.5106349438733772	0.2567151515048795	0.0	0.0	0.0	0.0	0.1637175495200665	0.0
441883	0.42293220498812445	0.0	0.0	0.0	0.0	0.0	0.4219616325534286	0.0	0.2834978696147534	0.0
441789	0.0	0.5122985998046676	0.5106349438733772	0.0	0.0	0.0	0.0	0.5857008251719991	0.0	0.0
305131	0.0	0.0	0.4244546252154481	0.23048016683967373	0.5952941513879497	0.5848951245667788	0.4053758389114719	0.0	0.0	0.0
249595	0.5228149116340063	0.0	0.5140955877595574	0.0	0.6267328338757084	0.0	0.20458605598781987	0.0	0.0	0.0
305203	0.0	0.0	0.5120384028747552	0.0	0.5952941513879497	0.5848951245667788	0.0	0.5043014323010728	0.19625238237609216	0.0
441732	0.0	0.2375950242137966	0.0	0.0	0.0	0.0	0.4430556747602337	0.0	0.32164985257633133	0.0
441860	0.0	0.0	0.5418510552956356	0.40395771508314177	0.0	0.0	0.38229162844013814	0.2161221587229441	0.0	0.0
305169	0.0	0.2581731191434584	0.0	0.4504573699915666	0.5952941513879497	0.5848951245667788	0.4563552190095596	0.0	0.0	0.0
249602	0.615714602751218	0.3677552538871514	0.0	0.0	0.6852279346388266	0.6595432521104637	0.0	0.28772658093976516	0.0	0.697283854573656
441884	0.0	0.6432051811400807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305240	0.0	0.0	0.40243987056059494	0.5601426549337791	0.5952941513879497	0.5848951245667788	0.0	0.0	0.45677697027604053	0.0
